ImageID,Shapley_value
00018179_000.png,2.6417461413075216e-05
00001154_003.png,-1.6381676459786831e-06
00018006_026.png,3.051972817047499e-05
00027002_000.png,-1.9597123355197255e-06
00027066_006.png,1.5159844224399421e-05
00008056_003.png,-2.564168426033575e-05
00019730_002.png,2.1887188268010505e-05
00024521_000.png,1.5458519555977546e-05
00016932_001.png,9.560850230627693e-06
00019407_008.png,-4.1121820686385036e-05
00017197_004.png,7.882740646891762e-06
00013002_008.png,2.6861505830311216e-05
00027951_000.png,1.8054468455375172e-05
00019144_004.png,-4.4248499762034044e-05
00006143_000.png,1.4551362255588174e-05
00019812_003.png,-3.024372290383326e-06
00010654_000.png,5.580086508416571e-05
00014671_001.png,1.828061431297101e-05
00011073_000.png,1.6119542124215513e-05
00008767_003.png,7.431281119352207e-06
00006008_012.png,-3.185922832926735e-05
00013341_001.png,6.351169759000186e-06
00007762_008.png,1.3896486052544788e-05
00013950_006.png,8.446866672784381e-07
00026960_000.png,5.874837006558664e-05
00012171_000.png,-8.71088559506461e-06
00014241_001.png,3.360188566148281e-05
00012460_007.png,-3.751815938812797e-06
00000464_000.png,7.375638233497739e-06
00011205_000.png,7.536528573837131e-05
00018724_023.png,7.039883257675683e-06
00018035_000.png,1.3708448022953235e-05
00003212_001.png,2.1451007341966033e-05
00018525_005.png,3.320371888548834e-07
00010905_000.png,6.069180017220788e-06
00017881_003.png,9.172624231723603e-06
00009146_000.png,1.0032393220171798e-05
00005739_000.png,9.038820962814498e-07
00025465_000.png,-4.756830378482846e-07
00013532_001.png,3.969575573137263e-06
00001001_004.png,4.650831215258222e-06
00020134_000.png,7.5396451393316966e-06
00010028_000.png,1.2995707947993651e-05
00008387_001.png,1.9605227862484753e-05
00019360_000.png,1.0213652785751037e-05
00010758_004.png,8.166864063241519e-06
00003867_007.png,-9.358636816614307e-06
00026997_003.png,7.01756505350204e-07
00001756_002.png,2.4455795937683433e-05
00006875_017.png,3.3487963264633436e-06
00028591_004.png,7.046179234748706e-06
00027322_008.png,1.657267421251163e-05
00018968_000.png,6.665547971351771e-06
00023190_002.png,1.4553353139490355e-05
00010746_000.png,-3.9219776226673275e-05
00007188_007.png,-5.328478437149897e-06
00016416_000.png,6.321233286143979e-06
00005391_006.png,1.152243021351751e-05
00029866_009.png,8.339774467458483e-06
00010264_004.png,3.9273651054827496e-05
00008468_067.png,1.8105543858837336e-05
00006381_023.png,9.004747880680952e-06
00003221_002.png,2.9201166398706846e-05
00001561_001.png,2.686804918994312e-06
00006798_000.png,2.582646266091615e-05
00003683_010.png,4.2036153899971396e-05
00015414_007.png,4.353981239546556e-06
00009758_000.png,-2.6941143005387858e-05
00005442_004.png,1.3219354514149018e-05
00013920_000.png,-5.31749174115248e-06
00027075_003.png,9.182360372506082e-06
00020614_001.png,1.6765228792792186e-05
00025857_001.png,1.0862850103876553e-05
00019181_008.png,-7.3792161856545135e-06
00020699_001.png,1.5453821106348187e-05
00029220_000.png,6.404793566616718e-06
00015606_031.png,1.2767312000505626e-05
00011862_001.png,1.1244519555475563e-05
00002955_009.png,-1.0948359886242542e-05
00000915_002.png,4.317953425925225e-06
00010079_001.png,2.6942438125843182e-05
00001310_000.png,3.036863199668005e-05
